Date,High,Low,Adj Close,Daily Return,Predict_close
2021-01-06,37.47999954223633,36.77000045776367,35.4817008972168,-0.0086045224904639,0.0007680155
2021-01-07,37.150001525878906,36.66999816894531,35.664546966552734,0.005153249836179,0.00096986163
2021-01-08,37.52999877929688,36.900001525878906,35.73190689086914,0.0018887082563976,0.0012634092
2021-01-11,37.83000183105469,37.150001525878906,36.34781265258789,0.0172368567846048,0.0015107958
2021-01-12,37.790000915527344,36.81999969482422,35.780029296875,-0.0156208397225924,0.002070755
2021-01-13,37.16999816894531,36.63999938964844,35.472076416015625,-0.0086068370236429,0.002036378
2021-01-14,36.959999084472656,36.61000061035156,35.36621856689453,-0.002984258600472,0.001778731
2021-01-15,36.77999877929688,36.400001525878906,35.31809997558594,-0.0013605806121901,0.0015283138
2021-01-19,37.0,36.619998931884766,35.34696960449219,0.000817417384463,0.001346152
2021-01-20,36.810001373291016,36.459999084472656,35.12562942504883,-0.0062619280215532,0.0012643122
2021-01-21,36.59000015258789,36.150001525878906,35.106388092041016,-0.0005477861414232,0.0010927821
2021-01-22,36.83000183105469,36.25,35.17374801635742,0.0019187369586357,0.0010083439
2021-01-25,37.290000915527344,36.31999969482422,35.87626266479492,0.0199726980505687,0.0010323939
2021-01-26,37.59999847412109,37.15999984741211,35.90513610839844,0.0008048063387564,0.0015475827
2021-01-27,37.040000915527344,36.16999816894531,34.875423431396484,-0.0286787013950657,0.0019014021
2021-01-28,36.33000183105469,35.84000015258789,34.885154724121094,0.0002790300953263,0.0014408008
2021-01-29,36.880001068115234,35.619998931884766,34.92406463623047,0.0011153716363616,0.0011599681
2021-02-01,36.18999862670898,35.720001220703125,34.8267822265625,-0.002785540877938,0.0010215628
2021-02-02,35.779998779296875,34.27000045776367,34.0388069152832,-0.022625555991742,0.0009275733
2021-02-03,35.290000915527344,34.779998779296875,33.89288330078125,-0.0042869779444717,0.000398401
2021-02-04,35.08000183105469,34.70000076293945,33.94152069091797,0.0014350325319061,4.0420924e-05
2021-02-05,35.08000183105469,34.779998779296875,33.970703125,0.0008597856986956,-2.8864828e-05
2021-02-08,35.0099983215332,34.7400016784668,33.8734245300293,-0.0028636026346806,8.155691e-05
2021-02-09,35.060001373291016,34.7599983215332,34.01934814453125,0.0043079085308481,0.00020991782
2021-02-10,35.08000183105469,34.70000076293945,33.79560089111328,-0.0065770588098096,0.000506723
2021-02-11,34.810001373291016,34.279998779296875,33.49402618408203,-0.0089234900128836,0.0006359205
2021-02-12,34.95000076293945,34.36000061035156,33.776145935058594,0.0084229871149572,0.0005882249
2021-02-16,34.86000061035156,34.560001373291016,33.7469596862793,-0.000864108321755,0.0008293345
2021-02-17,35.0,34.459999084472656,33.94152069091797,0.0057652898645497,0.0010414964
2021-02-18,34.880001068115234,34.52000045776367,33.6204948425293,-0.0094582046370883,0.0013685733
2021-02-19,34.68000030517578,34.400001525878906,33.503753662109375,-0.0034723218967094,0.0013934986
2021-02-22,34.369998931884766,34.040000915527344,33.32864761352539,-0.005226460603488,0.0013562131
2021-02-23,34.189998626708984,33.68000030517578,32.988162994384766,-0.0102159746500619,0.0012505337
2021-02-24,34.04999923706055,33.66999816894531,32.83251190185547,-0.0047183922474188,0.000984654
2021-02-25,34.11000061035156,33.540000915527344,32.900611877441406,0.0020741628234082,0.0007548243
2021-02-26,33.900001525878906,33.36000061035156,32.57958221435547,-0.0097575590472849,0.00072736706
2021-03-01,33.93000030517578,33.5099983215332,32.774139404296875,0.0059717521440676,0.0005620142
2021-03-02,33.88999938964844,33.5,32.59903717041016,-0.0053426950964808,0.00067873514
2021-03-03,34.45000076293945,33.439998626708984,33.45511245727539,0.0262607537268704,0.0007150678
2021-03-04,35.09000015258789,33.84000015258789,33.27028274536133,-0.0055247075361083,0.0014244185
2021-03-05,34.54999923706055,33.959999084472656,33.45511245727539,0.0055553994935564,0.0017752462
2021-03-08,34.869998931884766,34.33000183105469,33.416202545166016,-0.0011630483131409,0.0021427276
2021-03-09,34.849998474121094,34.439998626708984,33.513484954833984,0.0029112347381925,0.0023268564
2021-03-10,35.13999938964844,34.52000045776367,33.98043441772461,0.0139331813304384,0.0024763308
2021-03-11,35.119998931884766,34.65999984741211,33.76641082763672,-0.0062984359604376,0.0028535188
2021-03-12,34.97999954223633,34.5099983215332,33.99016189575195,0.0066264391930013,0.0028920344
2021-03-15,35.43000030517578,34.959999084472656,34.447383880615234,0.0134515977377684,0.0030052483
2021-03-16,35.86000061035156,35.310001373291016,34.85597229003906,0.011861231925184,0.0033145798
2021-03-17,35.959999084472656,35.119998931884766,34.81705474853516,-0.0011165243413688,0.003695596
2021-03-18,35.970001220703125,35.52000045776367,34.797603607177734,-0.0005586670526243,0.0037976354
2021-03-19,35.81999969482422,35.470001220703125,34.56412124633789,-0.0067097252867057,0.0037115796
2021-03-22,36.0099983215332,35.36000061035156,35.02134704589844,0.0132283357155793,0.0033706967
2021-03-23,35.93000030517578,35.31999969482422,34.39874649047852,-0.017777744374137,0.0033476383
2021-03-24,35.93000030517578,35.369998931884766,34.64194869995117,0.0070700892993287,0.0028174578
2021-03-25,35.790000915527344,35.25,34.7003173828125,0.0016849133796392,0.0025547137
2021-03-26,36.290000915527344,35.63999938964844,35.26455307006836,0.0162602457214218,0.0023839148
2021-03-29,36.7400016784668,35.900001525878906,35.62449264526367,0.0102068378544351,0.0026086974
2021-03-30,36.630001068115234,36.02000045776367,35.12835693359375,-0.0139268148071685,0.0029357632
2021-03-31,36.43000030517578,36.040000915527344,35.245094299316406,0.0033231661231218,0.0027421664
2021-04-01,36.45000076293945,36.02000045776367,35.31319046020508,0.0019320748672246,0.0026175727
2021-04-05,36.56999969482422,36.09999847412109,35.293731689453125,-0.0005510340611641,0.0025250902
2021-04-06,36.400001525878906,36.0,35.06998825073242,-0.0063394667554398,0.002395455
2021-04-07,36.2400016784668,35.7599983215332,34.93379211425781,-0.0038835523839038,0.0021187551
2021-04-08,36.150001525878906,35.869998931884766,34.9824333190918,0.0013923826155171,0.0018209252
2021-04-09,36.810001373291016,35.900001525878906,35.60503387451172,0.0177975199649744,0.0016553617
2021-04-12,37.02999877929688,36.33000183105469,35.9649772644043,0.0101093399085416,0.0019562556
2021-04-13,37.650001525878906,36.88999938964844,36.14981460571289,0.0051393704478031,0.0023761143
2021-04-14,37.380001068115234,36.959999084472656,36.15953826904297,0.0002689823844501,0.002703047
2021-04-15,37.7400016784668,37.2599983215332,36.57784652709961,0.0115684070671544,0.0028521726
2021-04-16,38.70000076293945,37.810001373291016,37.521484375,0.0257980700750459,0.0031235204
2021-04-19,38.959999084472656,38.33000183105469,37.8716926574707,0.009333540191817,0.003773879
2021-04-20,39.2400016784668,38.75,37.96897506713867,0.0025687367751907,0.004261489
2021-04-21,39.66999816894531,39.130001068115234,38.45538330078125,0.0128106758947927,0.004438759
2021-04-22,39.5,38.52000045776367,37.589576721191406,-0.0225145741707443,0.004628976
2021-04-23,38.83000183105469,38.43000030517578,37.60903549194336,0.0005176640028772,0.0040082242
2021-04-26,38.7400016784668,38.4900016784668,37.62849044799805,0.0005172947351668,0.0034421042
2021-04-27,38.61000061035156,38.34999847412109,37.40474319458008,-0.0059462192278795,0.0029630873
2021-04-28,38.93999862670898,38.52000045776367,37.75495910644531,0.0093628743831606,0.002424652
2021-04-29,39.0,38.310001373291016,37.550662994384766,-0.0054111066968596,0.0022228889
2021-04-30,38.900001525878906,38.4900016784668,37.599308013916016,0.0012954503503312,0.0019183995
2021-05-03,39.84000015258789,38.959999084472656,38.74723434448242,0.0305305174803096,0.0017175173
2021-05-04,40.16999816894531,39.43000030517578,38.86396789550781,0.0030126937573806,0.002256274
2021-05-05,41.09000015258789,38.93000030517578,38.8834228515625,0.0005005910901068,0.0026155396
2021-05-06,39.22999954223633,37.959999084472656,38.50028610229492,-0.0098534727955973,0.0027289584
2021-05-07,39.869998931884766,39.04999923706055,38.883426666259766,0.0099516290072974,0.0025167689
2021-05-10,40.27999877929688,39.77999877929688,39.15849685668945,0.0070742270939916,0.002516287
2021-05-11,40.06999969482422,39.22999954223633,38.65746688842773,-0.0127949234133108,0.0025909021
2021-05-12,39.91999816894531,39.310001373291016,38.991485595703125,0.0086404706298897,0.0022597644
2021-05-13,40.27999877929688,39.5,39.39427185058594,0.0103301079384161,0.0021799025
2021-05-14,40.31999969482422,39.91999816894531,39.31568145751953,-0.0019949700647973,0.0023086732
2021-05-17,40.400001525878906,40.0099983215332,39.40409851074219,0.0022489004373023,0.0022808283
2021-05-18,40.34999847412109,39.83000183105469,39.34515380859375,-0.0014959028216917,0.002243842
2021-05-19,39.900001525878906,39.43000030517578,39.1290283203125,-0.0054930650247971,0.002122373
2021-05-20,40.25,39.720001220703125,39.41391754150391,0.0072807640112932,0.0018757232
2021-05-21,40.59999847412109,39.90999984741211,39.24691390991211,-0.0042371741255087,0.0018389197
2021-05-24,40.13999938964844,39.77999877929688,39.109375,-0.0035044515914759,0.001665999
2021-05-25,39.86000061035156,39.2400016784668,38.63782501220703,-0.0120572110342589,0.0014505627
2021-05-26,39.29999923706055,38.77999877929688,38.23503494262695,-0.0104247604375459,0.0010254631
2021-05-27,39.18000030517578,38.59999847412109,37.96979141235352,-0.0069371855072565,0.0005385459
2021-05-28,39.02000045776367,38.68000030517578,38.04838180541992,0.0020698136635228,0.000116609765
2021-06-01,39.0,38.47999954223633,37.82242965698242,-0.0059385481777654,-2.0294137e-05
2021-06-02,38.93000030517578,38.540000915527344,38.107330322265625,0.0075325849731762,-0.0001476135
2021-06-03,39.040000915527344,38.630001068115234,38.28416061401367,0.0046403222228539,5.2919615e-05
2021-06-04,39.5,39.02000045776367,38.46099472045898,0.0046189887308272,0.00038852834
2021-06-07,39.59999847412109,38.970001220703125,38.303810119628906,-0.0040868573985806,0.0007714726
2021-06-08,39.11000061035156,38.47999954223633,38.1662712097168,-0.0035907370437184,0.0009534183
2021-06-09,39.84000015258789,38.97999954223633,39.109375,0.0247103990091412,0.0010206653
2021-06-10,40.720001220703125,39.88999938964844,39.96406555175781,0.021853853500799,0.0016427411
2021-06-11,40.66999816894531,39.95000076293945,39.44339370727539,-0.0130285004114032,0.0025139488
2021-06-14,40.06999969482422,39.380001068115234,38.93254470825195,-0.0129514463895942,0.0026896896
2021-06-15,39.84000015258789,39.38999938964844,38.89324951171875,-0.0010093148759647,0.0024037985
2021-06-16,39.84000015258789,39.27999877929688,38.60834884643555,-0.0073251957308776,0.0021136417
2021-06-17,39.59000015258789,39.06999969482422,38.78518295288086,0.0045802038089914,0.0016984922
2021-06-18,39.43999862670898,38.70000076293945,38.1269760131836,-0.0169705771530562,0.0015165077
2021-06-21,39.47999954223633,38.880001068115234,38.72623825073242,0.015717539134014,0.0010015239
2021-06-22,39.68999862670898,39.2599983215332,38.91289520263672,0.0048199091968548,0.0010499674
2021-06-23,39.65999984741211,38.97999954223633,38.36275100708008,-0.0141378376677395,0.0012215917
2021-06-24,39.34999847412109,39.08000183105469,38.50028610229492,0.0035851207643962,0.0010134132
2021-06-25,39.40999984741211,38.88999938964844,38.29397964477539,-0.0053585694654677,0.0009826262
2021-06-28,39.209999084472656,38.900001525878906,38.4315185546875,0.0035916588243884,0.00086335687
2021-06-29,39.27999877929688,38.97999954223633,38.411869049072266,-0.0005112862138735,0.0009077948
2021-06-30,39.27000045776367,38.81999969482422,38.47081756591797,0.0015346432835745,0.0009590915
2021-07-01,39.630001068115234,39.11000061035156,38.86377716064453,0.0102144851497696,0.0010587375
2021-07-02,39.83000183105469,39.380001068115234,39.0307846069336,0.0042972520555253,0.001374529
2021-07-06,39.650001525878906,39.040000915527344,38.59852600097656,-0.0110748121081901,0.0016735448
2021-07-07,39.36000061035156,38.970001220703125,38.65746688842773,0.0015270243078628,0.0015878766
2021-07-08,39.31999969482422,38.93000030517578,38.55923461914063,-0.0025410943135675,0.0015522365
2021-07-09,40.09999847412109,39.459999084472656,38.91289520263672,0.0091718776834988,0.0014627345
2021-07-12,40.25,39.59999847412109,39.06025314331055,0.0037868665363105,0.0015835663
2021-07-13,39.79999923706055,39.52999877929688,38.95219421386719,-0.0027664677196764,0.0017205311
2021-07-14,40.02999877929688,39.65999984741211,39.24691390991211,0.0075661898384147,0.0017264924
2021-07-15,40.18999862670898,39.86000061035156,39.38444519042969,0.0035042571967127,0.0018737343
2021-07-16,40.34999847412109,39.93000030517578,39.639869689941406,0.0064854157085798,0.002010677
2021-07-19,40.34999847412109,39.68000030517578,39.44339370727539,-0.0049565244336782,0.0021983124
2021-07-20,41.709999084472656,40.20000076293945,40.32755279541016,0.022415897949767,0.002142412
2021-07-21,41.2400016784668,40.52000045776367,40.29808044433594,-0.0007308241892023,0.002510464
2021-07-22,41.54999923706055,40.900001525878906,40.74016189575195,0.010970285595282,0.0026473957
2021-07-23,41.83000183105469,41.41999816894531,40.94646835327149,0.0050639577242583,0.0028734524
2021-07-26,41.93999862670898,41.38999938964844,41.07417678833008,0.0031189120867951,0.0030068771
2021-07-27,42.20000076293945,41.58000183105469,41.359073638916016,0.006936154851115,0.0030297027
2021-07-28,43.7400016784668,42.25,42.6853141784668,0.0320664952781457,0.0030604564
2021-07-29,43.29999923706055,42.619998931884766,42.417667388916016,-0.0062702312189094,0.0036253685
2021-07-30,43.18999862670898,42.68999862670898,42.43749237060547,0.0004673755750801,0.0036683881
2021-08-02,44.13999938964844,43.25,43.577484130859375,0.0268628445408223,0.0035121932
2021-08-03,45.86000061035156,44.06999969482422,45.28251647949219,0.0391264521722445,0.0038173308
2021-08-04,45.79999923706055,45.0099983215332,44.79677963256836,-0.0107268077105169,0.004645364
2021-08-05,45.13999938964844,44.70000076293945,44.66791534423828,-0.0028766417895894,0.0046444885
2021-08-06,45.310001373291016,44.630001068115234,44.677825927734375,0.0002218725324367,0.004302575
2021-08-09,46.02999877929688,45.11000061035156,45.57990646362305,0.020190788543466,0.0038259127
2021-08-10,48.56999969482422,45.88999938964844,47.77067565917969,0.0480643635656663,0.003731685
2021-08-11,48.08000183105469,46.2599983215332,45.90703582763672,-0.0390122142051982,0.00444985
2021-08-12,47.400001525878906,46.34000015258789,46.82894515991211,0.0200820923340989,0.0037182556
2021-08-13,48.5,47.31999969482422,48.05815505981445,0.0262489341945419,0.0034464644
2021-08-16,48.970001220703125,47.5099983215332,48.484413146972656,0.0088696306928068,0.00361287
2021-08-17,50.4900016784668,48.709999084472656,49.98126983642578,0.0308729464233308,0.0036616956
2021-08-18,51.86000061035156,49.16999816894531,48.88093185424805,-0.0220150065370252,0.0040677814
2021-08-19,49.959999084472656,48.2599983215332,48.375370025634766,-0.010342720759104,0.003449085
2021-08-20,49.72999954223633,48.65999984741211,48.29606628417969,-0.0016393412890289,0.0025629464
2021-08-23,51.36000061035156,49.59999847412109,49.49553680419922,0.0248357808886898,0.0017609913
2021-08-24,50.04999923706055,48.2400016784668,47.95902633666992,-0.031043414552864,0.001607777
2021-08-25,48.27999877929688,46.93000030517578,47.09659194946289,-0.0179827334515255,0.0007055663
2021-08-26,48.15999984741211,47.29999923706055,46.96772766113281,-0.0027361701345259,-0.00028786922
2021-08-27,47.5,46.52999877929688,46.19451141357422,-0.016462713570843,-0.0009487597
2021-08-30,47.15999984741211,46.15999984741211,46.353118896484375,0.003433470298888,-0.0016385369
2021-08-31,47.13999938964844,45.93000030517578,45.66912460327149,-0.0147561654856577,-0.0018517681
2021-09-01,46.2599983215332,45.41999816894531,45.63938522338867,-0.000651192247304,-0.002170867
2021-09-02,46.869998931884766,46.130001068115234,46.43242263793945,0.0173761633875904,-0.0021885624
2021-09-03,47.02999877929688,46.34000015258789,46.43242263793945,0.0,-0.0016308083
2021-09-07,47.5,46.540000915527344,46.34320831298828,-0.0019213799298569,-0.0011333703
2021-09-08,46.790000915527344,46.25,46.10529327392578,-0.0051337628041565,-0.00078125176
2021-09-09,46.720001220703125,45.84999847412109,45.62947082519531,-0.0103203431741223,-0.00058889604
2021-09-10,46.34999847412109,45.5099983215332,45.193302154541016,-0.009558924589006,-0.00064095174
2021-09-13,45.83000183105469,44.20000076293945,44.19209289550781,-0.0221539301467618,-0.0008204265
2021-09-14,45.2599983215332,44.54999923706055,44.32095718383789,0.0029160032912398,-0.001348729
2021-09-15,45.369998931884766,44.470001220703125,44.38043594360352,0.0013420007947688,-0.0014887077
2021-09-16,44.9900016784668,44.02999877929688,44.08304977416992,-0.0067008393025137,-0.0014027791
2021-09-17,44.459999084472656,43.310001373291016,43.508094787597656,-0.0130425410564302,-0.001347488
2021-09-20,44.650001525878906,43.38999938964844,43.81539535522461,0.0070630665196249,-0.0014571064
2021-09-21,44.72999954223633,43.84999847412109,43.5378303527832,-0.0063348738540666,-0.001225321
2021-09-22,44.38999938964844,43.83000183105469,43.56757354736328,0.0006831574825634,-0.0010982564
2021-09-23,44.720001220703125,44.150001525878906,43.80548095703125,0.0054606531944987,-0.0008780058
2021-09-24,44.40999984741211,43.810001373291016,43.557655334472656,-0.0056574112906484,-0.0005101753
2021-09-27,44.130001068115234,43.5099983215332,43.19087600708008,-0.0084205479972724,-0.00031530982
2021-09-28,43.27999877929688,42.43000030517578,42.665489196777344,-0.0121643008633723,-0.0003116367
2021-09-29,43.68999862670898,43.08000183105469,43.15122604370117,0.0113847715347541,-0.0004908123
2021-09-30,44.04999923706055,42.970001220703125,42.63574981689453,-0.0119458072010421,-0.00026793004
2021-10-01,43.09999847412109,41.70000076293945,42.55644607543945,-0.001860029242963,-0.00033956484
2021-10-04,43.34999847412109,42.209999084472656,42.05088424682617,-0.0118797943727978,-0.0003297476
2021-10-05,42.790000915527344,42.27999877929688,41.95175552368164,-0.0023573516923609,-0.00053009234
2021-10-06,42.20000076293945,41.68999862670898,41.65436553955078,-0.0070888567216926,-0.0006159488
2021-10-07,42.959999084472656,42.209999084472656,42.36810302734375,0.0171347583512051,-0.00070252555
2021-10-08,42.90999984741211,42.34000015258789,42.08062362670898,-0.0067852790210888,-0.00026440647
2021-10-11,42.619998931884766,42.0099983215332,41.69401931762695,-0.0091872286045839,-5.388992e-05
2021-10-12,42.209999084472656,41.65999984741211,41.48584365844727,-0.0049929381380527,-6.252709e-05
2021-10-13,41.90999984741211,40.93999862670898,41.05958557128906,-0.010274784108709,-0.000108953966
2021-10-14,41.959999084472656,41.52000045776367,41.30740737915039,0.0060356626695865,-0.00029297176
2021-10-15,42.02999877929688,41.380001068115234,41.12897872924805,-0.0043195315616056,-0.0001883783
2021-10-18,41.70000076293945,41.040000915527344,40.96045684814453,-0.0040974000889468,-0.0001395248
2021-10-19,42.20000076293945,41.540000915527344,41.7237548828125,0.018634998078703,-0.00011711468
2021-10-20,43.11000061035156,42.09999847412109,42.42757797241211,0.0168686421338732,0.00039291065
2021-10-21,43.09000015258789,42.43000030517578,42.48705673217773,0.0014018891157139,0.0011304998
2021-10-22,43.18999862670898,42.630001068115234,42.784446716308594,0.0069995430845091,0.0016201594
2021-10-25,43.2400016784668,42.56999969482422,42.774532318115234,-0.0002317290266506,0.0020387215
2021-10-26,43.7599983215332,42.91999816894531,43.180965423583984,0.0095017545123836,0.0022218472
2021-10-27,43.560001373291016,42.68000030517578,42.596099853515625,-0.0135445227852392,0.0024410398
2021-10-28,43.66999816894531,42.93999862670898,42.80427169799805,0.0048871104443437,0.002156567
2021-10-29,43.83000183105469,42.86000061035156,43.35940170288086,0.0129690328292346,0.0019746823
2021-11-01,44.290000915527344,43.43999862670898,43.26026916503906,-0.0022862985638293,0.0020720735
2021-11-02,46.040000915527344,43.04999923706055,45.05451965332031,0.0414757125397471,0.0019765438
2021-11-03,45.9900016784668,44.47999954223633,44.43000030517578,-0.0138614139702298,0.0027107424
2021-11-04,44.470001220703125,43.310001373291016,43.84999847412109,-0.013054283751313,0.0026955954
2021-11-05,48.810001373291016,46.54999923706055,48.61000061035156,0.1085519339080405,0.0022661358
2021-11-08,48.790000915527344,47.59999847412109,48.33000183105469,-0.0057601064756467,0.004192397
2021-11-09,48.380001068115234,47.150001525878906,47.29999923706055,-0.0213118674730177,0.0050218594
2021-11-10,49.209999084472656,47.400001525878906,49.02000045776367,0.0363636627578518,0.004712971
2021-11-11,50.5,48.72999954223633,50.18000030517578,0.0236638073557666,0.0049569
2021-11-12,50.4900016784668,49.56999969482422,49.72999954223633,-0.0089677313711183,0.0052436003
2021-11-15,50.09999847412109,49.369998931884766,49.650001525878906,-0.0016086470358697,0.004822861
2021-11-16,50.15999984741211,48.88999938964844,49.59999847412109,-0.0010071107798808,0.00415833
2021-11-17,51.09000015258789,49.68999862670898,50.869998931884766,0.0256048487264832,0.0034011235
2021-11-18,51.709999084472656,50.61000061035156,51.40999984741211,0.0106153121066585,0.00320156
2021-11-19,52.84000015258789,50.68000030517578,50.79999923706055,-0.0118654077448372,0.0030341072
2021-11-22,51.470001220703125,50.380001068115234,51.20000076293945,0.0078740459032742,0.002354513
2021-11-23,51.45000076293945,50.29999923706055,51.08000183105469,-0.00234372910345,0.0019052858
2021-11-24,51.33000183105469,50.709999084472656,50.88999938964844,-0.0037197031048408,0.0014070445
2021-11-26,54.93999862670898,53.25,54.0,0.0611122155168304,0.0008790799
2021-11-29,55.70000076293945,52.11000061035156,52.400001525878906,-0.0296296013726128,0.0016679269
2021-11-30,54.459999084472656,51.90999984741211,53.72999954223633,0.0253816407944296,0.0012530546
2021-12-01,55.16999816894531,51.86000061035156,54.68000030517578,0.0176810119306378,0.0013690663
2021-12-02,55.08000183105469,52.77000045776367,53.040000915527344,-0.0299926733814082,0.0016314447
2021-12-03,54.40999984741211,53.09999847412109,54.27000045776367,0.023190036218047,0.00091067015
2021-12-06,53.88999938964844,51.25,51.47999954223633,-0.0514096350100217,0.00082296325
2021-12-07,52.5,50.400001525878906,51.720001220703125,0.0046620373077099,-0.00048255743
2021-12-08,53.08000183105469,51.02999877929688,51.400001525878906,-0.0061871555930305,-0.0012014039
2021-12-09,52.84999847412109,51.5099983215332,52.08000183105469,0.0132295775289696,-0.0017735682
2021-12-10,52.84999847412109,51.11000061035156,52.77999877929688,0.0134408011449951,-0.0017622717
2021-12-13,55.72999954223633,53.43999862670898,55.20000076293945,0.0458507396667813,-0.0013665407
2021-12-14,55.95000076293945,54.31999969482422,55.540000915527344,0.0061594229689967,-0.00015712048
2021-12-15,58.91999816894531,55.88999938964844,58.79999923706055,0.0586964038133783,0.00063226395
2021-12-16,61.43000030517578,57.75,61.25,0.0416666801824592,0.002136772
2021-12-17,61.18999862670898,58.70000076293945,59.47999954223633,-0.0288979666573661,0.0035474512
2021-12-20,61.709999084472656,59.83000183105469,61.02000045776367,0.0258910714085294,0.0033078042
2021-12-21,60.040000915527344,57.15999984741211,58.95000076293945,-0.0339232985790783,0.00320951
2021-12-22,60.59000015258789,58.220001220703125,59.54999923706055,0.0101780910323294,0.0020412533
2021-12-23,60.08000183105469,58.310001373291016,58.709999084472656,-0.0141057961939505,0.0011810265
2021-12-27,59.380001068115234,58.22999954223633,59.20000076293945,0.0083461367076802,8.661512e-05
2021-12-28,59.45000076293945,57.08000183105469,58.0099983215332,-0.0201013923322652,-0.0005601036
2021-12-29,58.02999877929688,57.06999969482422,57.58000183105469,-0.0074124547995185,-0.0015013948
2021-12-30,58.7400016784668,57.52999877929688,58.400001525878906,0.0142410501692962,-0.0022456266
2021-12-31,59.79999923706055,58.43999862670898,59.04999923706055,0.0111300975033983,-0.0023815054
2022-01-03,58.54999923706055,56.34000015258789,56.650001525878906,-0.0406434842030509,-0.0022349507
